collection_name	track_name	artist_name	track_number	release_date	apple_collection_view_url	apple_track_view_url	youtube_collection_name	youtube_track_name	youtube_collection_view_url	youtube_track_view_url
PUNK IT!TOUHOU!2 IOSYS HITS PUNK COVERS (IOSYS HITS PUNK COVERS)	アリス→デレ(PUNK COVER)	IOSYS	7	2014-02-02 12:00:00 UTC	https://music.apple.com/jp/album/punk-it-touhou-2-iosys-hits-punk-covers/1437880708?uo=4	https://music.apple.com/jp/album/%E3%82%A2%E3%83%AA%E3%82%B9-%E3%83%87%E3%83%AC-punk-cover/1437880708?i=1437880715&uo=4	PUNK IT!TOUHOU!2 -IOSYS HITS PUNK COVERS-	アリス→デレ(PUNK IT 2)	https://music.youtube.com/browse/MPREb_wZYqMCsreez	https://music.youtube.com/watch?v=2lTuppNPYLM
PUNK IT!TOUHOU!2 IOSYS HITS PUNK COVERS (IOSYS HITS PUNK COVERS)	タイヨウノハナ(PUNK COVER)	IOSYS	8	2014-02-02 12:00:00 UTC	https://music.apple.com/jp/album/punk-it-touhou-2-iosys-hits-punk-covers/1437880708?uo=4	https://music.apple.com/jp/album/%E3%82%BF%E3%82%A4%E3%83%A8%E3%82%A6%E3%83%8E%E3%83%8F%E3%83%8A-punk-cover/1437880708?i=1437880716&uo=4	PUNK IT!TOUHOU!2 -IOSYS HITS PUNK COVERS-	タイヨウノハナ(PUNK IT 2)	https://music.youtube.com/browse/MPREb_wZYqMCsreez	https://music.youtube.com/watch?v=CZ6fHAv4-fY
幽閉樂祭2014~春の奏宴~(幻想万華鏡 紅霧異変の章OP主題歌「月に叢雲華に風」収録) [with senya]	月に叢雲華に風(with senya) <幻想万華鏡 紅霧異変の章 OP主題歌>	幽閉サテライト	7	2011-12-30 12:00:00 UTC	https://music.apple.com/jp/album/yuuhei-gakusai-haru-no-souen-gensoumangekyou-koumuihen/1456069313?uo=4	https://music.apple.com/jp/album/%E6%9C%88%E3%81%AB%E5%8F%A2%E9%9B%B2%E8%8F%AF%E3%81%AB%E9%A2%A8-with-senya-%E5%B9%BB%E6%83%B3%E4%B8%87%E8%8F%AF%E9%8F%A1-%E7%B4%85%E9%9C%A7%E7%95%B0%E5%A4%89%E3%81%AE%E7%AB%A0-op%E4%B8%BB%E9%A1%8C%E6%AD%8C/1456069313?i=1456069315&uo=4	幽閉樂祭2014~春の奏宴~(幻想万華鏡 紅霧異変の章OP主題歌「月に叢雲華に風」収録)	月に叢雲華に風(with senya) <幻想万華鏡 紅霧異変の章 OP主題歌>	https://music.youtube.com/browse/MPREb_1wZdFlCsAb0	https://music.youtube.com/watch?v=8xDm0Ai3cE0
彼方への静寂 - EP (with senya)	三千世界(Instrumental) [with senya]	幽閉サテライト	1	2014-05-11 12:00:00 UTC	https://music.apple.com/jp/album/kanata-heno-seijaku-ep-with-senya/1456069546?uo=4	https://music.apple.com/jp/album/%E4%B8%89%E5%8D%83%E4%B8%96%E7%95%8C-instrumental-with-senya/1456069546?i=1456069547&uo=4	彼方への静寂	三千世界(Instrumental) [with senya]	https://music.youtube.com/browse/MPREb_YiEbVwdh3xe	https://music.youtube.com/watch?v=ayS6gaov9Gk
彼方への静寂 - EP (with senya)	感情ケミストリー(Instrumental) [with senya]	幽閉サテライト	2	2014-05-11 12:00:00 UTC	https://music.apple.com/jp/album/kanata-heno-seijaku-ep-with-senya/1456069546?uo=4	https://music.apple.com/jp/album/%E6%84%9F%E6%83%85%E3%82%B1%E3%83%9F%E3%82%B9%E3%83%88%E3%83%AA%E3%83%BC-instrumental-with-senya/1456069546?i=1456069548&uo=4	彼方への静寂	感情ケミストリー(Instrumental) [with senya]	https://music.youtube.com/browse/MPREb_YiEbVwdh3xe	https://music.youtube.com/watch?v=m9HHZ6UZsdg
彼方への静寂 - EP (with senya)	溺愛エクリプス(Instrumental) [with senya]	幽閉サテライト	3	2014-05-11 12:00:00 UTC	https://music.apple.com/jp/album/kanata-heno-seijaku-ep-with-senya/1456069546?uo=4	https://music.apple.com/jp/album/%E6%BA%BA%E6%84%9B%E3%82%A8%E3%82%AF%E3%83%AA%E3%83%97%E3%82%B9-instrumental-with-senya/1456069546?i=1456069549&uo=4	彼方への静寂	溺愛エクリプス(Instrumental) [with senya]	https://music.youtube.com/browse/MPREb_YiEbVwdh3xe	https://music.youtube.com/watch?v=Jd_eyGTv3u0
彼方への静寂 - EP (with senya)	退屈サティスファクション(Instrumental) [with senya]	幽閉サテライト	4	2014-05-11 12:00:00 UTC	https://music.apple.com/jp/album/kanata-heno-seijaku-ep-with-senya/1456069546?uo=4	https://music.apple.com/jp/album/%E9%80%80%E5%B1%88%E3%82%B5%E3%83%86%E3%82%A3%E3%82%B9%E3%83%95%E3%82%A1%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3-instrumental-with-senya/1456069546?i=1456069550&uo=4	彼方への静寂	退屈サティスファクション(Instrumental) [with senya]	https://music.youtube.com/browse/MPREb_YiEbVwdh3xe	https://music.youtube.com/watch?v=U_xxvQXTcKE
彼方への静寂 - EP (with senya)	ニヒル神楽(Instrumental) [with senya]	幽閉サテライト	5	2014-05-11 12:00:00 UTC	https://music.apple.com/jp/album/kanata-heno-seijaku-ep-with-senya/1456069546?uo=4	https://music.apple.com/jp/album/%E3%83%8B%E3%83%92%E3%83%AB%E7%A5%9E%E6%A5%BD-instrumental-with-senya/1456069546?i=1456069551&uo=4	彼方への静寂	ニヒル神楽(Instrumental) [with senya]	https://music.youtube.com/browse/MPREb_YiEbVwdh3xe	https://music.youtube.com/watch?v=bb2THHTC__M
彼方への静寂 - EP (with senya)	深読みレゾナンス(Instrumental) [with senya]	幽閉サテライト	6	2014-05-11 12:00:00 UTC	https://music.apple.com/jp/album/kanata-heno-seijaku-ep-with-senya/1456069546?uo=4	https://music.apple.com/jp/album/%E6%B7%B1%E8%AA%AD%E3%81%BF%E3%83%AC%E3%82%BE%E3%83%8A%E3%83%B3%E3%82%B9-instrumental-with-senya/1456069546?i=1456069552&uo=4	彼方への静寂	深読みレゾナンス(Instrumental) [with senya]	https://music.youtube.com/browse/MPREb_YiEbVwdh3xe	https://music.youtube.com/watch?v=fNfFHWj-zZo
温度差 - Single (with Senya) - Single	温度差(with senya)	幽閉サテライト	1	2014-06-28 12:00:00 UTC	https://music.apple.com/jp/album/ondosa-single-with-senya-single/1456069691?uo=4	https://music.apple.com/jp/album/%E6%B8%A9%E5%BA%A6%E5%B7%AE-with-senya/1456069691?i=1456069694&uo=4	温度差	温度差(with senya)	https://music.youtube.com/browse/MPREb_eYb8atGsrTb	https://music.youtube.com/watch?v=pAQT3yFaaSQ
温度差 - Single (with Senya) - Single	温度差(Instrumental) [with senya]	幽閉サテライト	2	2014-06-28 12:00:00 UTC	https://music.apple.com/jp/album/ondosa-single-with-senya-single/1456069691?uo=4	https://music.apple.com/jp/album/%E6%B8%A9%E5%BA%A6%E5%B7%AE-instrumental-with-senya/1456069691?i=1456069695&uo=4	温度差	温度差(Instrumental) [with senya]	https://music.youtube.com/browse/MPREb_eYb8atGsrTb	https://music.youtube.com/watch?v=jlvZ3Qm3P-M
REVIVAL BEST I (feat. 709sec.)	MAKE PROGRESS (feat. 709sec.)	SOUND HOLIC feat. 709sec.	15	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/revival-best-i-feat-709sec/1455420979?uo=4	https://music.apple.com/jp/album/make-progress-feat-709sec/1455420979?i=1455420994&uo=4	REVIVAL BEST I（feat. 709sec.）	MAKE PROGRESS（feat. 709sec.）	https://music.youtube.com/browse/MPREb_Awd8fubCiFd	https://music.youtube.com/watch?v=9onfv2ymJYo
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	万博宣言	IOSYS	1	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/%E4%B8%87%E5%8D%9A%E5%AE%A3%E8%A8%80/1437881652?i=1437881653&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	万博宣言	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=G8ODJXvg5FA
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	幻想郷DEMPASTICグリーティング	IOSYS	2	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/%E5%B9%BB%E6%83%B3%E9%83%B7dempastic%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%86%E3%82%A3%E3%83%B3%E3%82%B0/1437881652?i=1437881654&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	幻想郷DEMPASTICグリーティング	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=G9mC4N2CQVg
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	プレイヤーがじゃぶじゃぶ信仰したくなるような射幸心を煽るタイトル	IOSYS	3	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/%E3%83%97%E3%83%AC%E3%82%A4%E3%83%A4%E3%83%BC%E3%81%8C%E3%81%98%E3%82%83%E3%81%B6%E3%81%98%E3%82%83%E3%81%B6%E4%BF%A1%E4%BB%B0%E3%81%97%E3%81%9F%E3%81%8F%E3%81%AA%E3%82%8B%E3%82%88%E3%81%86%E3%81%AA%E5%B0%84%E5%B9%B8%E5%BF%83%E3%82%92%E7%85%BD%E3%82%8B%E3%82%BF%E3%82%A4%E3%83%88%E3%83%AB/1437881652?i=1437881655&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	プレイヤーがじゃぶじゃぶ信仰したくなるような射幸心を煽るタイトル	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=Cd7MRYQEmnw
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	デュラハンナイト ~ 君の首、飛んで花火	IOSYS	4	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/%E3%83%87%E3%83%A5%E3%83%A9%E3%83%8F%E3%83%B3%E3%83%8A%E3%82%A4%E3%83%88-%E5%90%9B%E3%81%AE%E9%A6%96-%E9%A3%9B%E3%82%93%E3%81%A7%E8%8A%B1%E7%81%AB/1437881652?i=1437881656&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	デュラハンナイト ～ 君の首、飛んで花火	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=zm8Lfl2QyHY
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	紫雨UNITED まりさvsオレまりさ編	IOSYS	5	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/%E7%B4%AB%E9%9B%A8united-%E3%81%BE%E3%82%8A%E3%81%95vs%E3%82%AA%E3%83%AC%E3%81%BE%E3%82%8A%E3%81%95%E7%B7%A8/1437881652?i=1437881657&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	紫雨UNITED まりさvsオレまりさ編	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=AmTPCH_6UpM
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	恋の氷結おてんば湯けむりチルノ温泉 (DJ Laugh Remix)	IOSYS	6	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/%E6%81%8B%E3%81%AE%E6%B0%B7%E7%B5%90%E3%81%8A%E3%81%A6%E3%82%93%E3%81%B0%E6%B9%AF%E3%81%91%E3%82%80%E3%82%8A%E3%83%81%E3%83%AB%E3%83%8E%E6%B8%A9%E6%B3%89-dj-laugh-remix/1437881652?i=1437881658&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	恋の氷結おてんば湯けむりチルノ温泉 (DJ Laugh Remix)	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=vdr7v0WtXUs
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	スカーレット警察のゲットーパトロール24時	IOSYS	7	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%88%E8%AD%A6%E5%AF%9F%E3%81%AE%E3%82%B2%E3%83%83%E3%83%88%E3%83%BC%E3%83%91%E3%83%88%E3%83%AD%E3%83%BC%E3%83%AB24%E6%99%82/1437881652?i=1437881659&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	スカーレット警察のゲットーパトロール24時	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=OsBaTKfW-4A
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	Zombie Dance	IOSYS	8	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/zombie-dance/1437881652?i=1437881660&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	Zombie Dance	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=UwBefuvzGuU
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	バブミーベイベー	IOSYS	9	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/%E3%83%90%E3%83%96%E3%83%9F%E3%83%BC%E3%83%99%E3%82%A4%E3%83%99%E3%83%BC/1437881652?i=1437881661&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	バブミーベイベー	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=rDRcOYcSluk
GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─ (イオシス東方コンピレーション vol.23)	COOL GENSOKYO	IOSYS	10	2015-05-10 12:00:00 UTC	https://music.apple.com/jp/album/gensokyo-dempa-expo-iosys-toho-compilation-vol-22/1437881652?uo=4	https://music.apple.com/jp/album/cool-gensokyo/1437881652?i=1437881662&uo=4	GENSOKYO DEMPA EXPO ─イオシス東方コンピレーション vol.23─	COOL GENSOKYO	https://music.youtube.com/browse/MPREb_Y30keRj6YrU	https://music.youtube.com/watch?v=mVcLI5l2kiw
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	二色蓮花蝶 ~ Red and White (feat.コンプ)	黄昏フロンティア	1	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E4%BA%8C%E8%89%B2%E8%93%AE%E8%8A%B1%E8%9D%B6-red-and-white-feat-%E3%82%B3%E3%83%B3%E3%83%97/1438613129?i=1438613299&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	二色蓮花蝶 ~ Red and White	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=EWLn8mFHOWs
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	恋色マスタースパーク (feat.oiko)	黄昏フロンティア	2	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E6%81%8B%E8%89%B2%E3%83%9E%E3%82%B9%E3%82%BF%E3%83%BC%E3%82%B9%E3%83%91%E3%83%BC%E3%82%AF-feat-oiko/1438613129?i=1438613300&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	恋色マスタースパーク	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=5pB9QyHnZt0
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	時代親父とハイカラ少女 (feat.しゃばだば)	黄昏フロンティア	3	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E6%99%82%E4%BB%A3%E8%A6%AA%E7%88%B6%E3%81%A8%E3%83%8F%E3%82%A4%E3%82%AB%E3%83%A9%E5%B0%91%E5%A5%B3-feat-%E3%81%97%E3%82%83%E3%81%B0%E3%81%A0%E3%81%B0/1438613129?i=1438613302&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	時代親父とハイカラ少女	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=DAkpHI63h_c
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	感情の摩天楼 ~ Cosmic Mind (feat.NYO)	黄昏フロンティア	4	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E6%84%9F%E6%83%85%E3%81%AE%E6%91%A9%E5%A4%A9%E6%A5%BC-cosmic-mind-feat-nyo/1438613129?i=1438613305&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	感情の摩天楼 ~ Cosmic Mind	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=JsQMRAFaDlQ
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	大神神話伝 (feat.鯛の小骨)	黄昏フロンティア	5	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E5%A4%A7%E7%A5%9E%E7%A5%9E%E8%A9%B1%E4%BC%9D-feat-%E9%AF%9B%E3%81%AE%E5%B0%8F%E9%AA%A8/1438613129?i=1438613307&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	大神神話伝	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=bJLYZckV0tU
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	聖徳伝説 ~ True Administrator (feat.TAKA)	鷹	6	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E8%81%96%E5%BE%B3%E4%BC%9D%E8%AA%AC-true-administrator-feat-taka/1438613129?i=1438613309&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	聖徳伝説 ~ True Administrator	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=1lxt022ir0o
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	芥川龍之介の河童 ~ Candid Friend (feat.ゆうゆ)	黄昏フロンティア	7	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E8%8A%A5%E5%B7%9D%E9%BE%8D%E4%B9%8B%E4%BB%8B%E3%81%AE%E6%B2%B3%E7%AB%A5-candid-friend-feat-%E3%82%86%E3%81%86%E3%82%86/1438613129?i=1438613310&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	芥川龍之介の河童 ~ Candid Friend	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=i07jBZrwssQ
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	ハルトマンの妖怪少女 (feat.岸田)	黄昏フロンティア	8	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E3%83%8F%E3%83%AB%E3%83%88%E3%83%9E%E3%83%B3%E3%81%AE%E5%A6%96%E6%80%AA%E5%B0%91%E5%A5%B3-feat-%E5%B2%B8%E7%94%B0/1438613129?i=1438613313&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	ハルトマンの妖怪少女	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=SR4POfzU1Bg
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	幻想郷の二ッ岩 (feat.秀三)	黄昏フロンティア	9	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E5%B9%BB%E6%83%B3%E9%83%B7%E3%81%AE%E4%BA%8C%E3%83%83%E5%B2%A9-feat-%E7%A7%80%E4%B8%89/1438613129?i=1438613315&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	幻想郷の二ッ岩	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=09lf7PH2-hw
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	亡失のエモーション (feat.どぶウサギ)	黄昏フロンティア	10	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E4%BA%A1%E5%A4%B1%E3%81%AE%E3%82%A8%E3%83%A2%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3-feat-%E3%81%A9%E3%81%B6%E3%82%A6%E3%82%B5%E3%82%AE/1438613129?i=1438613316&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	亡失のエモーション	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=6qWewInjyxk
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	月まで届け、不死の煙 (feat.ziki_7)	黄昏フロンティア	11	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E6%9C%88%E3%81%BE%E3%81%A7%E5%B1%8A%E3%81%91-%E4%B8%8D%E6%AD%BB%E3%81%AE%E7%85%99-feat-ziki-7/1438613129?i=1438613318&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	月まで届け、不死の煙	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=a6zOd7zEG0k
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	輝く針の小人族 ~ Little Princess (feat.あきやまうに)	黄昏フロンティア	12	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E8%BC%9D%E3%81%8F%E9%87%9D%E3%81%AE%E5%B0%8F%E4%BA%BA%E6%97%8F-little-princess-feat-%E3%81%82%E3%81%8D%E3%82%84%E3%81%BE%E3%81%86%E3%81%AB/1438613129?i=1438613320&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	輝く針の小人族 ~ Little Princess	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=smcvvgzcYfk
深秘的楽曲集 (宇佐見菫子と秘密の部屋)	華狭間のバトルフィールド (Arrange Version) [feat.あきやまうに]	黄昏フロンティア	13	2015-08-14 12:00:00 UTC	https://music.apple.com/jp/album/shinpitekigakkyokusyuu-usami-sumireko-to-himitsu-no-heya/1438613129?uo=4	https://music.apple.com/jp/album/%E8%8F%AF%E7%8B%AD%E9%96%93%E3%81%AE%E3%83%90%E3%83%88%E3%83%AB%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%E3%83%89-arrange-version-feat-%E3%81%82%E3%81%8D%E3%82%84%E3%81%BE%E3%81%86%E3%81%AB/1438613129?i=1438613321&uo=4	深秘的楽曲集 (宇佐見菫子と秘密の部屋)	華狭間のバトルフィールド (Arrange Version)	https://music.youtube.com/browse/MPREb_GduL76eIWi9	https://music.youtube.com/watch?v=5mNeE_zgXxY
